Total Expenses,Other Expenses,Medical,Competition Guarantees,Recruiting,Game Expenses and Travel,Facilities and Equipment,Coaches Compensation,Support and Admin Compensation w/Severance,Athletic Student Aid,Total Revenues,Other Revenue,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Ticket Sales,Total Academic Spending (University-Wide),Total Football Spending,Total Football Coaching Salaries,Athletics Related Debt,"Annual Debt Service, Leases and Rental Fees on Athletic Facilities"
28443728.0,2456189.0,347445.0,1115111.0,479643.0,2654418.0,3267158.0,5646348.0,4359168.0,8228569.0,28634113.0,1313493.0,466711.0,667668.0,2884761.0,1143361.0,392811972.0,7426787.0,1818412.0,1.0,1.0
16852312.0,2541216.0,137458.0,446826.0,269561.0,1424176.0,2846618.0,3871151.0,2813573.0,2512743.0,16912927.0,1518139.0,1161696.0,1921897.0,2299382.0,3556311.0,156796159.0,5167351.0,1816654.0,14454361.0,1216115.0
21666115.0,1813359.0,49427.0,421647.0,318193.0,1922611.0,4593255.0,4345775.0,3314763.0,3918176.0,21593191.0,1615792.0,1819916.0,2771494.0,1748264.0,3845491.0,164185145.0,4717854.0,1672462.0,13752793.0,1281656.0
25275959.0,3516368.0,65314.0,485981.0,349514.0,3151264.0,5412684.0,5511611.0,2737928.0,4156317.0,26236398.0,2377179.0,1851843.0,3522411.0,4459752.0,4431742.0,173345296.0,9799279.0,2841462.0,44644992.0,1795763.0
25617867.0,2261912.0,123475.0,641449.0,359735.0,2214144.0,5864468.0,5567383.0,3811656.0,4785755.0,25578151.0,2197581.0,2253195.0,2884411.0,2229127.0,6237477.0,196715354.0,7413569.0,2921614.0,46431578.0,1821915.0
31217149.0,1961776.0,121543.0,495111.0,331559.0,2822673.0,9333781.0,5911741.0,4387178.0,4854899.0,29936613.0,2546486.0,2338781.0,6416382.0,2525819.0,5669473.0,215196588.0,6781463.0,2773219.0,41694131.0,3771755.0
36655711.0,6611813.0,114918.0,789511.0,281642.0,2757482.0,8414177.0,7735919.0,4319186.0,5652173.0,36932392.0,2896123.0,2773179.0,6553812.0,6369542.0,7112661.0,214731679.0,16629745.0,4357148.0,41118165.0,3812511.0
37293281.0,2613328.0,125596.0,597511.0,383327.0,4138597.0,11812469.0,8116761.0,4786711.0,5849114.0,37524722.0,2712641.0,3612481.0,9594182.0,1964149.0,7615696.0,216463381.0,14827673.0,3939119.0,38613114.0,3211991.0
43172225.0,3113598.0,134815.0,633314.0,411613.0,3954637.0,15162641.0,8512642.0,5121919.0,6337167.0,43441915.0,4843181.0,3668995.0,9261611.0,4231785.0,8316921.0,238188532.0,18184752.0,4362691.0,37141461.0,3196125.0
43292111.0,4398764.0,184118.0,651651.0,446168.0,3765927.0,12581614.0,9457314.0,5122466.0,6786198.0,43166257.0,3378193.0,3781877.0,11142524.0,3587172.0,8215637.0,246472929.0,15218683.0,5134952.0,55196585.0,4255386.0
45681811.0,4652995.0,751743.0,771946.0,588969.0,3791675.0,13396324.0,8649417.0,6154357.0,6926375.0,45716336.0,4319222.0,4677491.0,11151334.0,4765122.0,8427884.0,257119525.0,19165541.0,4891141.0,53257111.0,4166475.0
44227893.0,4111293.0,1215118.0,679357.0,593491.0,4143321.0,11351113.0,8154754.0,6639788.0,7451678.0,43858118.0,3476383.0,4525661.0,4419117.0,9448122.0,7929412.0,268937268.0,16444287.0,3959653.0,49153491.0,4678351.0
46741112.0,4166743.0,697249.0,978691.0,719556.0,4778831.0,12473223.0,8158551.0,6871175.0,7996993.0,46611768.0,3617515.0,5558766.0,11311176.0,6181814.0,7853132.0,285346269.0,17317182.0,3699647.0,37311712.0,5612188.0
45456789.0,2699512.0,716887.0,834991.0,745947.0,4919212.0,11822491.0,8558521.0,7361382.0,7798848.0,45486486.0,2948272.0,4641861.0,11328892.0,7126574.0,7378826.0,291116628.0,17382127.0,4181511.0,95365757.0,5455424.0
47846748.0,2878814.0,678271.0,742614.0,773739.0,5113432.0,12172777.0,9591183.0,7616941.0,8379198.0,48119196.0,3658834.0,5161439.0,11641121.0,7731118.0,6591176.0,317143711.0,18123136.0,4884765.0,42651183.0,4513115.0
16411529.0,2791427.0,149118.0,131511.0,314778.0,1362821.0,2453667.0,2789826.0,2116431.0,4412173.0,16819396.0,1411149.0,616352.0,2171382.0,994117.0,911131.0,231158457.0,4122641.0,914332.0,435111.0,234762.0
17851241.0,1212757.0,192331.0,476111.0,357218.0,1626136.0,2413815.0,3839743.0,2435611.0,5316661.0,18851778.0,954627.0,513147.0,2925651.0,1217476.0,1114815.0,258152597.0,4321823.0,1281679.0,1529851.0,136151.0
21711488.0,1161911.0,211812.0,634511.0,495576.0,1988157.0,3612193.0,4168964.0,2997315.0,5442181.0,23611448.0,1511755.0,476822.0,1258174.0,2461592.0,1862294.0,251122619.0,5732183.0,1585651.0,33684361.0,2211922.0
23316965.0,2831118.0,141932.0,549511.0,361417.0,2166457.0,3744411.0,4721186.0,3122751.0,5768415.0,23469664.0,1557585.0,661333.0,1452756.0,1957712.0,1912792.0,252573717.0,5894344.0,1819392.0,52392737.0,2157487.0
21823171.0,2217431.0,174382.0,722773.0,428618.0,2136759.0,1835172.0,4966599.0,3534962.0,5916474.0,21824966.0,735219.0,421565.0,2151989.0,2518111.0,2171484.0,247218654.0,5681218.0,1756594.0,1.0,1.0
23719835.0,745333.0,341762.0,421511.0,521197.0,2985194.0,3324721.0,5613271.0,3256161.0,6522797.0,22836319.0,776665.0,429384.0,2168269.0,2868376.0,2111333.0,255655116.0,6687221.0,1977323.0,1.0,1.0
23753571.0,2132999.0,331359.0,716111.0,511881.0,2941442.0,1465492.0,5233169.0,3878197.0,6666233.0,25313291.0,717331.0,631143.0,2192521.0,2911518.0,1941787.0,276951993.0,6348914.0,1653146.0,1.0,1.0
24393191.0,2165167.0,378457.0,722511.0,526245.0,2671834.0,1246117.0,5825271.0,3981858.0,6976741.0,24673957.0,417474.0,561551.0,1911442.0,3882475.0,1871354.0,233241122.0,6887242.0,1798551.0,1.0,1.0
11418668.0,984211.0,159156.0,118511.0,131526.0,1141574.0,2625314.0,2815482.0,1327311.0,2235694.0,11471151.0,271959.0,236813.0,481994.0,541981.0,359112.0,214112376.0,1828738.0,614112.0,2284457.0,58631.0
13137698.0,1221911.0,148756.0,41111.0,148744.0,1317816.0,3223895.0,2996437.0,1521526.0,2428613.0,13186994.0,314351.0,241364.0,562943.0,496141.0,352226.0,236316211.0,1957624.0,669464.0,1952971.0,331487.0
15778621.0,1431561.0,155447.0,146129.0,198195.0,1319651.0,4798478.0,3291335.0,1812581.0,2647446.0,16141148.0,318752.0,322917.0,1149893.0,511728.0,432846.0,244615513.0,2142673.0,713148.0,11917194.0,1194892.0
17724852.0,1591551.0,219136.0,255123.0,213522.0,1492791.0,5257344.0,3682183.0,2141711.0,2883713.0,17647786.0,327975.0,251442.0,1533834.0,636271.0,563344.0,275334952.0,2396778.0,811438.0,6914529.0,552182.0
21711166.0,1536794.0,217583.0,288131.0,251391.0,1524382.0,8518151.0,3952991.0,2456774.0,2965171.0,21141111.0,414569.0,366412.0,1387558.0,841979.0,781841.0,286711244.0,2541558.0,841671.0,4412119.0,2668812.0
21834671.0,1451955.0,235799.0,193687.0,298295.0,1444557.0,8285131.0,3561883.0,1995111.0,3369254.0,21241149.0,526771.0,611965.0,3143489.0,916587.0,525965.0,283944714.0,2498282.0,815544.0,2569175.0,1921935.0
21683651.0,1522675.0,295111.0,294822.0,263191.0,1756616.0,6632383.0,4132722.0,2275748.0,3611484.0,21124787.0,617769.0,431743.0,1224258.0,941125.0,597168.0,315297651.0,2912386.0,932229.0,1421712.0,1256417.0
21154399.0,1611658.0,316471.0,199158.0,313865.0,1716595.0,5839351.0,4178423.0,2311111.0,3819879.0,21221919.0,491344.0,428984.0,1258986.0,994433.0,556951.0,313378825.0,2877772.0,946449.0,798463.0,635614.0
21483456.0,1651159.0,313212.0,166956.0,275412.0,1843951.0,5763214.0,4192815.0,2221219.0,4156648.0,21118795.0,679863.0,432411.0,1462788.0,1273188.0,583139.0,323139136.0,3166342.0,939276.0,179591.0,624367.0
22242712.0,1942562.0,295155.0,296866.0,296314.0,2185458.0,6321146.0,4542414.0,2251283.0,4213724.0,23749692.0,956165.0,379818.0,1982666.0,1146716.0,799114.0,351123355.0,3155135.0,1163845.0,1.0,179827.0
24941566.0,1655163.0,325848.0,271144.0,325863.0,2329112.0,8134169.0,5164111.0,2551212.0,4286364.0,26291182.0,1288331.0,544197.0,1972673.0,1131172.0,621326.0,372377823.0,3671177.0,1118178.0,1.0,1.0
25727868.0,1947192.0,367614.0,76288.0,346772.0,2364914.0,7819898.0,5375548.0,2674823.0,4764829.0,28338679.0,729988.0,511271.0,3241644.0,1342762.0,554554.0,384114954.0,3571553.0,1119113.0,1.0,1.0
27918939.0,2285677.0,414325.0,161445.0,417471.0,2616161.0,8113373.0,5799141.0,3142115.0,4981433.0,31435174.0,1166727.0,511574.0,4348172.0,2321341.0,591791.0,379275379.0,3996199.0,1215867.0,1.0,1.0
29869661.0,2517626.0,448725.0,15231.0,346572.0,2611225.0,9112855.0,6144431.0,3435517.0,5357478.0,31918417.0,916739.0,468751.0,4281475.0,1422217.0,547664.0,391153184.0,4224651.0,1211323.0,828114.0,414152.0
25351352.0,3498737.0,473531.0,438326.0,362672.0,4149759.0,2922991.0,5931855.0,4418992.0,3263489.0,26691142.0,1174278.0,1976847.0,7237422.0,2547397.0,7651192.0,212616799.0,6137166.0,2611747.0,73235111.0,311111.0
25634186.0,2725218.0,492181.0,658683.0,375528.0,4154862.0,3297444.0,6163868.0,4528453.0,3237861.0,27196524.0,1419646.0,1788241.0,6558366.0,2339874.0,8545165.0,243833382.0,6657996.0,2683529.0,73181111.0,1775111.0
25871953.0,2639421.0,619714.0,759111.0,412711.0,3573525.0,3714689.0,5916181.0,4914934.0,3351788.0,26646547.0,1169127.0,2215327.0,4916881.0,1814577.0,9167221.0,199918692.0,5915529.0,2452971.0,71893111.0,1835111.0
28645243.0,2951151.0,565781.0,573647.0,356185.0,4233581.0,3532149.0,7479771.0,5219134.0,3734146.0,29833531.0,1257217.0,2441366.0,5133163.0,2118978.0,9126578.0,274784388.0,6958117.0,2774489.0,74256651.0,3114883.0
26691524.0,2578415.0,517641.0,365974.0,284111.0,3594714.0,3121683.0,7116278.0,4918473.0,4313246.0,26648661.0,998126.0,2189893.0,5311595.0,2161112.0,7641189.0,281922196.0,6118632.0,2511928.0,73461151.0,5519599.0
28838967.0,3449566.0,734263.0,895231.0,286374.0,3583496.0,3139192.0,7314992.0,4771813.0,4775141.0,31191481.0,1271117.0,2418172.0,7171451.0,2425933.0,8155891.0,281695585.0,7141523.0,2791666.0,73246419.0,6626438.0
31174813.0,3191111.0,713918.0,874665.0,333713.0,3974134.0,3559569.0,7412425.0,5245199.0,4881199.0,31724143.0,686145.0,2487511.0,4837156.0,1443288.0,6545238.0,279122589.0,7253911.0,2761122.0,72182824.0,2781481.0
33151314.0,3878634.0,628435.0,687111.0,418191.0,4872898.0,4154284.0,8171594.0,5466113.0,4884376.0,33734773.0,1189383.0,2511942.0,4823268.0,4142667.0,6878575.0,282935686.0,8718143.0,3353273.0,71666912.0,5626174.0
36436561.0,4135877.0,589144.0,753111.0,484212.0,5752818.0,4554432.0,8996746.0,6132362.0,5137989.0,36138183.0,1414392.0,3191754.0,4866282.0,5147191.0,7891714.0,311811748.0,11322556.0,4132549.0,68475288.0,9456336.0
41535196.0,8886311.0,1548117.0,774933.0,568263.0,5382488.0,3763174.0,9138531.0,5916866.0,5556635.0,39173736.0,1155111.0,3131832.0,6276111.0,5511278.0,7812993.0,313233367.0,9889651.0,3974681.0,63615157.0,6711199.0
44155912.0,5658296.0,1597786.0,913391.0,622555.0,6159192.0,6415566.0,9487858.0,6743161.0,6578219.0,44814147.0,1113134.0,3113191.0,9155151.0,5189687.0,5368827.0,349135874.0,11581458.0,4142519.0,52164136.0,9562297.0
44119522.0,4219143.0,1698283.0,771395.0,676698.0,5445276.0,5188641.0,11714289.0,8471965.0,7144932.0,46215249.0,1231438.0,3443322.0,9611295.0,5119547.0,5119849.0,348856588.0,13419911.0,4273575.0,49335718.0,6261868.0
51151676.0,5796114.0,1782138.0,973675.0,647539.0,7377537.0,4771833.0,12251113.0,9639763.0,7811164.0,51636751.0,1314939.0,3582959.0,8837259.0,5576314.0,6214441.0,365815335.0,18171118.0,5658112.0,47231196.0,6643213.0
11152342.0,814537.0,1.0,26885.0,151626.0,1119987.0,2821824.0,2148744.0,1794862.0,2193877.0,11294971.0,465619.0,577422.0,151335.0,671961.0,115652.0,259659918.0,1558875.0,465962.0,1.0,1.0
12267222.0,1272777.0,1.0,48751.0,175519.0,1483128.0,2885163.0,2439757.0,1672881.0,2289357.0,11949557.0,227271.0,336227.0,396415.0,824679.0,212687.0,257811142.0,1688686.0,577385.0,1.0,1.0
12925621.0,1166781.0,1.0,55111.0,225518.0,1642844.0,2887127.0,2711551.0,1751424.0,2487387.0,12587141.0,213115.0,444641.0,485365.0,718915.0,121329.0,286659653.0,1925744.0,613182.0,1.0,1.0
15197917.0,1635694.0,1.0,21111.0,191491.0,1653332.0,3871633.0,2971828.0,1924119.0,2831821.0,14992326.0,218713.0,651928.0,667718.0,1138365.0,171549.0,318489149.0,2119142.0,657542.0,5311111.0,1151111.0
15737911.0,1538192.0,1.0,64111.0,177957.0,1812658.0,3627946.0,3495699.0,2116465.0,3115193.0,14191661.0,375724.0,611122.0,472356.0,919295.0,169315.0,333341843.0,2741473.0,971416.0,4171111.0,1231111.0
16686837.0,2111191.0,1.0,7111.0,189111.0,1721113.0,4721388.0,2996971.0,1538551.0,3512624.0,15363288.0,589566.0,512331.0,518413.0,1194316.0,217611.0,328713435.0,2691697.0,766382.0,314111.0,314111.0
16718783.0,1611192.0,1.0,41511.0,187294.0,1714659.0,3981437.0,3478185.0,2197661.0,3629956.0,17356151.0,621192.0,667111.0,483318.0,1156446.0,151141.0,346464182.0,2738845.0,957113.0,3447111.0,319111.0
18592767.0,1716896.0,1.0,15325.0,212142.0,1983183.0,5115314.0,3474151.0,2181498.0,4115359.0,18816511.0,618371.0,711611.0,471621.0,1319713.0,231436.0,341879223.0,3151341.0,964111.0,3122111.0,337111.0
19214711.0,1771942.0,1.0,91811.0,166315.0,2288111.0,4626398.0,3866123.0,2216754.0,4198488.0,19411172.0,881963.0,537533.0,298958.0,1337417.0,216781.0,343786351.0,3257367.0,1178862.0,1.0,1.0
21615332.0,2811235.0,1.0,61111.0,189428.0,2318696.0,5381337.0,4461848.0,2451966.0,3931822.0,21961948.0,1521181.0,162211.0,691111.0,1412261.0,272629.0,368429614.0,3945464.0,1253559.0,1.0,1.0
22217565.0,1892585.0,42894.0,129463.0,261636.0,2722963.0,5837141.0,4674244.0,2526497.0,4131243.0,22215925.0,786532.0,154747.0,849496.0,1445211.0,246133.0,386865976.0,3493341.0,1161254.0,1.0,1.0
27348142.0,3741734.0,61859.0,85348.0,299971.0,3118951.0,7841944.0,4391336.0,3213416.0,4695485.0,26741348.0,368948.0,193512.0,1143614.0,1393599.0,251795.0,419448311.0,3647823.0,1163184.0,1.0,1.0
25866367.0,2131349.0,59279.0,111319.0,252725.0,2871151.0,7415132.0,5146242.0,3282616.0,4718675.0,28275369.0,431172.0,259555.0,871192.0,3129758.0,214161.0,411743155.0,3812983.0,1379436.0,1.0,1.0
27375899.0,2261138.0,86612.0,173413.0,318727.0,2868347.0,7218291.0,5553778.0,3765726.0,5149987.0,26514987.0,623857.0,318592.0,976557.0,1598334.0,329966.0,418618869.0,4281954.0,1263655.0,1.0,1.0
6858131.0,236315.0,52123.0,28921.0,128558.0,746544.0,294757.0,2116481.0,1668692.0,1695651.0,7338763.0,135259.0,261245.0,278822.0,158175.0,61984.0,143684924.0,811641.0,439237.0,1.0,1.0
8811263.0,544923.0,13411.0,31111.0,146146.0,652574.0,1631356.0,2195127.0,1825888.0,1859949.0,9294234.0,319711.0,178619.0,261475.0,129373.0,58525.0,156513126.0,947396.0,471834.0,1.0,1.0
8615339.0,375522.0,15625.0,1.0,139534.0,827339.0,398226.0,2525235.0,1925964.0,2417894.0,8812874.0,181421.0,131836.0,264111.0,216523.0,71957.0,166516716.0,1296523.0,493648.0,1.0,1.0
11722516.0,245219.0,51868.0,11957.0,136746.0,927917.0,2291547.0,2636514.0,1948158.0,2474711.0,11217622.0,-22958.0,55228.0,334884.0,154912.0,86885.0,151615311.0,1373798.0,531526.0,1.0,1.0
11764819.0,184161.0,38568.0,1.0,143258.0,967667.0,2544191.0,2915182.0,1959179.0,3122914.0,12275725.0,411791.0,42113.0,326357.0,321116.0,52469.0,188193211.0,1779811.0,627935.0,1.0,1.0
12758884.0,788122.0,44413.0,6511.0,131911.0,841881.0,2773714.0,3194695.0,1941621.0,3137128.0,13519358.0,641735.0,31412.0,519934.0,241789.0,71841.0,197448979.0,1773119.0,662657.0,1.0,1.0
13465442.0,971966.0,61144.0,6511.0,157247.0,922421.0,2891625.0,3127264.0,2121613.0,3318673.0,13478548.0,279387.0,24182.0,644561.0,273917.0,61291.0,189747156.0,1891549.0,661644.0,1.0,1.0
14287945.0,894714.0,41427.0,1.0,153696.0,967184.0,3317273.0,3279645.0,1996324.0,3637782.0,14433587.0,111118.0,246484.0,962362.0,321397.0,64951.0,196297411.0,1965576.0,665756.0,1.0,1.0
14731118.0,586827.0,31154.0,7511.0,115731.0,953198.0,3147527.0,3983991.0,2174282.0,3731811.0,14731118.0,415158.0,254254.0,419112.0,335837.0,66384.0,211949131.0,2153577.0,785151.0,1.0,1.0
14949486.0,715374.0,44578.0,1.0,121426.0,789829.0,3139677.0,4229242.0,2318559.0,3711811.0,14959141.0,225467.0,193118.0,419829.0,497986.0,62715.0,231413141.0,2121148.0,846335.0,1.0,1.0
16584938.0,933619.0,49111.0,21111.0,113111.0,971682.0,3168816.0,4596457.0,2484914.0,4346349.0,16584938.0,134979.0,241829.0,436337.0,537139.0,59225.0,241938945.0,2544367.0,1114731.0,1.0,1.0
17159124.0,911157.0,93171.0,21111.0,114977.0,969347.0,3162119.0,4536599.0,2496418.0,4865446.0,17616876.0,619783.0,187323.0,485541.0,1281455.0,47172.0,241433831.0,2793644.0,975334.0,1.0,1.0
16544219.0,534211.0,49165.0,36531.0,84461.0,1132981.0,3112821.0,4279317.0,2524744.0,4911199.0,16815188.0,578712.0,152365.0,588191.0,54411.0,54319.0,248311724.0,2761817.0,931711.0,1.0,1.0
21636214.0,3211391.0,291983.0,347111.0,411918.0,1995642.0,4811441.0,3936132.0,2548154.0,4116655.0,21113461.0,1514742.0,821569.0,1471998.0,1356125.0,881111.0,275159119.0,5716517.0,1341231.0,22763188.0,1842222.0
22418292.0,2216794.0,356635.0,235251.0,426263.0,2421993.0,5314869.0,4174845.0,2773273.0,4599371.0,22224245.0,1168734.0,934361.0,1226723.0,1177471.0,1344718.0,288191952.0,6132887.0,1362921.0,22114111.0,1847481.0
23423661.0,2631119.0,344912.0,321111.0,497926.0,1895846.0,5251525.0,4458767.0,3357985.0,4665581.0,23511552.0,1275118.0,1158145.0,1111611.0,1181875.0,798738.0,312555171.0,5826355.0,1649227.0,22369271.0,1842215.0
25738861.0,3145353.0,354731.0,311111.0,567194.0,2111915.0,5919683.0,4881242.0,3571711.0,4888154.0,25738861.0,2454914.0,1119779.0,1248457.0,1231387.0,692374.0,332117954.0,5656183.0,1639718.0,16934891.0,1843611.0
27187514.0,3222563.0,431596.0,611111.0,519151.0,2478162.0,5751241.0,5239315.0,3956368.0,4991221.0,27681624.0,1192824.0,1121353.0,1124984.0,2711277.0,1843389.0,327136818.0,6741197.0,1851362.0,21398914.0,1842315.0
29281777.0,3483275.0,399679.0,413511.0,666788.0,2783198.0,6431148.0,5343876.0,4251729.0,5519684.0,29281777.0,1673965.0,265711.0,1253633.0,961943.0,691173.0,345229234.0,5995125.0,1843658.0,17985168.0,1841235.0
28491818.0,2824315.0,331216.0,698229.0,699195.0,2727427.0,5985419.0,5619418.0,4262467.0,5344132.0,27862443.0,2193431.0,546929.0,2166634.0,2382312.0,719731.0,349354179.0,6617214.0,1891272.0,16987953.0,1843838.0
29618926.0,3113381.0,363255.0,857879.0,639925.0,3228738.0,5313928.0,6182391.0,4594142.0,5535288.0,31151419.0,2127283.0,543455.0,1774258.0,3163771.0,724471.0,352971947.0,7112372.0,2119117.0,15941838.0,1841343.0
31792125.0,2419729.0,361315.0,718954.0,521173.0,4125175.0,6717599.0,6213516.0,4993279.0,5862595.0,34692784.0,961467.0,685121.0,2138657.0,3959814.0,896919.0,365533983.0,7845515.0,1981118.0,14839158.0,1844513.0
32541118.0,2427163.0,499988.0,593331.0,549165.0,4111518.0,6419786.0,6516311.0,5155312.0,6387466.0,39989495.0,1191417.0,556792.0,1877957.0,4293631.0,632614.0,354143436.0,7751331.0,2115619.0,13677327.0,1846883.0
9865221.0,919114.0,61357.0,52111.0,313231.0,968721.0,1151453.0,1728552.0,1424141.0,3347651.0,11166819.0,195133.0,419315.0,1295282.0,347396.0,691441.0,55821151.0,2985589.0,731193.0,16154181.0,1435695.0
11617744.0,811725.0,53784.0,96246.0,317849.0,895977.0,1124447.0,2157329.0,1486361.0,3875126.0,11856196.0,252853.0,325213.0,1259148.0,353437.0,854835.0,58717219.0,3114212.0,842343.0,21469758.0,1757871.0
11248445.0,851785.0,77451.0,89841.0,265274.0,913861.0,877744.0,2268746.0,1431314.0,4472441.0,11379565.0,199471.0,315294.0,1378349.0,397396.0,983313.0,61129798.0,3386119.0,951546.0,21181351.0,2599966.0
11616318.0,643145.0,87483.0,76551.0,255592.0,968395.0,936448.0,2297382.0,1595444.0,4755968.0,11872359.0,273416.0,413147.0,1578197.0,453914.0,884413.0,59214559.0,3588122.0,871746.0,18685196.0,2737414.0
12215514.0,797292.0,87457.0,84221.0,261776.0,911797.0,996121.0,2416986.0,1551428.0,5131427.0,12515948.0,295154.0,364826.0,1554964.0,518812.0,775976.0,63357171.0,3927935.0,966772.0,17714852.0,2215377.0
12841412.0,864996.0,116617.0,72425.0,278212.0,841713.0,1129911.0,2471452.0,1624256.0,5452851.0,12843289.0,262718.0,358739.0,1454642.0,489141.0,862626.0,68111175.0,3891757.0,1115117.0,16541224.0,2264511.0
13247154.0,827751.0,91131.0,41399.0,265426.0,938336.0,1112591.0,2589549.0,1742743.0,5748331.0,13393117.0,265911.0,379644.0,1612147.0,555696.0,751613.0,72518922.0,4114519.0,1158324.0,15321761.0,2262651.0
13613427.0,1117797.0,92714.0,52675.0,261419.0,938354.0,1119587.0,2663817.0,1779487.0,5698597.0,14144616.0,359261.0,419492.0,1816774.0,527845.0,854319.0,74143786.0,4119111.0,1164818.0,14139947.0,2264411.0
16649311.0,1113132.0,116625.0,94744.0,256611.0,1113946.0,3473925.0,2799595.0,1937722.0,5853111.0,15579471.0,258675.0,327257.0,1785951.0,532691.0,1439121.0,78446198.0,4638171.0,1193147.0,12734442.0,2291793.0
16385517.0,1126845.0,112374.0,54981.0,255931.0,997786.0,3114545.0,2871883.0,2196983.0,5854181.0,16969841.0,461614.0,355282.0,2116824.0,633563.0,1764823.0,83191926.0,5116575.0,1158165.0,11997459.0,1191122.0
17488828.0,1239611.0,127119.0,54924.0,241137.0,1328896.0,3559218.0,2981481.0,2135115.0,5821427.0,17611176.0,427264.0,582659.0,1984885.0,1155673.0,1989794.0,86512671.0,5131987.0,1238491.0,11196114.0,811455.0
17658688.0,1711128.0,119111.0,82545.0,241361.0,1119425.0,3291966.0,2957714.0,2118469.0,6139181.0,18411833.0,393224.0,513162.0,2638729.0,579762.0,2116128.0,89949338.0,5111921.0,1226479.0,9765111.0,595111.0
46863188.0,6695641.0,373159.0,2154143.0,814886.0,6881656.0,11131758.0,8113735.0,4947541.0,7162769.0,46431116.0,4226818.0,2733825.0,8831649.0,11173528.0,14716363.0,443249191.0,13376672.0,3171464.0,37685111.0,2558774.0
54249915.0,8344363.0,395147.0,2721311.0,891728.0,5923751.0,13252142.0,8381893.0,6766351.0,7574331.0,56128881.0,4684124.0,3155951.0,11172416.0,11152415.0,21919265.0,476347326.0,13881931.0,3339975.0,36465111.0,2855157.0
61972761.0,8317324.0,411319.0,2241618.0,1118411.0,6215576.0,13334673.0,9128142.0,11988721.0,9328186.0,61416494.0,2714377.0,3662144.0,13468425.0,12681696.0,21279844.0,533246744.0,19387978.0,3637451.0,33411111.0,3189297.0
56781518.0,5311311.0,499895.0,2283672.0,1158628.0,6831317.0,11334516.0,11936282.0,8521616.0,11113311.0,57562999.0,2211938.0,3213136.0,14988354.0,11883428.0,19877413.0,527239677.0,18114211.0,4951562.0,31771111.0,3199871.0
58367884.0,8571281.0,391133.0,1549693.0,1169565.0,6913221.0,8826283.0,11681412.0,8941698.0,11425599.0,61174977.0,2219986.0,4279155.0,14171741.0,13663731.0,21736842.0,542832521.0,17992943.0,3461419.0,31145111.0,3116693.0
67783797.0,9583234.0,437995.0,2643288.0,1176718.0,8667362.0,9485612.0,14614381.0,11235343.0,11939865.0,71112281.0,2952972.0,4417241.0,16711479.0,19313824.0,21146613.0,546379511.0,24144791.0,7836615.0,25611111.0,1951147.0
67191187.0,8119355.0,498311.0,1576636.0,1299872.0,8247189.0,8214589.0,13372714.0,14532911.0,11239631.0,69161398.0,2821384.0,4777111.0,13972191.0,19486716.0,21942566.0,611881419.0,22339679.0,6587976.0,24151111.0,1451111.0
73456221.0,9181911.0,633311.0,1354775.0,1473484.0,11162163.0,7582551.0,15474254.0,14788588.0,13116287.0,74793322.0,3121531.0,4777291.0,19264318.0,23115934.0,19984515.0,644282574.0,26976828.0,8656812.0,22681111.0,2311533.0
82855674.0,12479514.0,766763.0,1556714.0,1713117.0,8311675.0,13252113.0,15691111.0,16197413.0,12988394.0,83534371.0,4134253.0,8114912.0,19971685.0,25142251.0,21889774.0,693148281.0,29125294.0,8264224.0,118875111.0,3349188.0
113159981.0,15394714.0,529483.0,1799361.0,1867325.0,17145488.0,16711661.0,17691813.0,16655618.0,15364538.0,114823157.0,3956355.0,9529399.0,35639163.0,27526618.0,23537134.0,711134628.0,41877151.0,9992683.0,134451111.0,8891712.0
111126235.0,19644226.0,492827.0,1776484.0,1985838.0,17141487.0,14853696.0,19189916.0,19458771.0,16682991.0,112611964.0,3535415.0,11514471.0,33782757.0,32333171.0,25961272.0,726715584.0,43921242.0,11931675.0,131615111.0,9762158.0
118847123.0,18766468.0,591917.0,1791244.0,2814471.0,13197216.0,19348314.0,24672825.0,21127696.0,16648982.0,121532975.0,3522266.0,13616788.0,41512311.0,29857274.0,27649598.0,785376633.0,46283756.0,15358458.0,137911111.0,9332492.0
